X,Y,OBJECTID,location,county,feedID,url,iframe,lat,long,rtsp_uri,Notes
-8530722.048,4747655.658,226,I-97 N OF MD-648 (502024),Anne Arundel County,0900adbd00ee00e30051fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=0900adbd00ee00e30051fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=0900adbd00ee00e30051fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.181168,-76.63278,rtsp://strmr5.sha.maryland.gov:1935/rtplive/0900adbd00ee00e30051fa36c4235c0a,
-8514526.175,4769365.821,227,I-695 AT PULASKI HWY,Baltimore County,cf013c5801f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=cf013c5801f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=cf013c5801f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.33218,-76.48729,rtsp://strmr5.sha.maryland.gov:1935/rtplive/cf013c5801f700d700437a45351f0214,
-8505308.921,4723042.486,228,WPL C501 at Gantry N-1 MP 0.7,Anne Arundel County,6100bdd12e83001c00503336c4235c0a,https://chart.maryland.gov/video/video.php?feed=6100bdd12e83001c00503336c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=6100bdd12e83001c00503336c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.00957,-76.40449,rtsp://strmr3.sha.maryland.gov:1935/rtplive/6100bdd12e83001c00503336c4235c0a,
-8599123.422,4746791.451,229,I-270 & Middlebrook Rd,Montgomery County,520119f4036b0075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=520119f4036b0075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=520119f4036b0075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.17515,-77.24724,rtsp://strmr5.sha.maryland.gov:1935/rtplive/520119f4036b0075004d823633235daa,
-8589261.628,4720360.282,230,I-495 & River Rd (MD 190),Montgomery County,c600bd2b00070075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=c600bd2b00070075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=c600bd2b00070075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",38.990845,-77.15865,rtsp://strmr5.sha.maryland.gov:1935/rtplive/c600bd2b00070075004d823633235daa,
-8533982.596,4776835.138,231,I-83 S OF OLD PIMLICO RD,Baltimore County,63001ed500b100ba004e3436c4235c0a,https://chart.maryland.gov/video/video.php?feed=63001ed500b100ba004e3436c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=63001ed500b100ba004e3436c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.38406,-76.66207,rtsp://strmr3.sha.maryland.gov:1935/rtplive/63001ed500b100ba004e3436c4235c0a,
-8543302.263,4771609.776,232,I-695 AT LIBERTY RD,Baltimore County,3d01ab5800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=3d01ab5800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=3d01ab5800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.34777,-76.74579,rtsp://strmr5.sha.maryland.gov:1935/rtplive/3d01ab5800f700d700437a45351f0214,
-8462431.993,4726072.905,233,US 301 AT MD 304 QUEEN ANNE SAFETY DR TWR,Queen Anne's County,e30009710093007b00488436cf235d0a,https://chart.maryland.gov/video/video.php?feed=e30009710093007b00488436cf235d0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=e30009710093007b00488436cf235d0a"" frame border=""0"" allowfullscreen></iframe>",39.03072,-76.01932,rtsp://strmr5.sha.maryland.gov:1935/rtplive/e30009710093007b00488436cf235d0a,
-8510455.221,4775779.191,234,"I-95N, Prior to MD 43, MM 66.8 (C022C)",Baltimore County,6401c95400fb007b0054fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=6401c95400fb007b0054fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=6401c95400fb007b0054fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.376728,-76.45072,rtsp://strmr5.sha.maryland.gov:1935/rtplive/6401c95400fb007b0054fa36c4235c0a,
-8589716.925,4741339.088,235,"ICC MD 200 WB N/METRO ACCESS RD, MM 2.9 (C-202)",Montgomery County,2a012b0800ae0059004d06363d235daa,https://chart.maryland.gov/video/video.php?feed=2a012b0800ae0059004d06363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=2a012b0800ae0059004d06363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.13717,-77.16274,rtsp://strmr5.sha.maryland.gov:1935/rtplive/2a012b0800ae0059004d06363d235daa,
-8653905.97,4822516.176,236,I-81 AT SHOWALTER RD,Washington County,9a00c9410091002b0057fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=9a00c9410091002b0057fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=9a00c9410091002b0057fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.70051,-77.73936,rtsp://strmr3.sha.maryland.gov:1935/rtplive/9a00c9410091002b0057fa36c4235c0a,
-8588867.112,4729734.545,237,I-270 & Montrose Rd,Montgomery County,4e01d53b02650075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=4e01d53b02650075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=4e01d53b02650075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.056267,-77.155106,rtsp://strmr5.sha.maryland.gov:1935/rtplive/4e01d53b02650075004d823633235daa,
-8570682.405,4630726.74,238,US 301 N of Nice Br Pier #7 (C058) MP 1.3,Charles County,75016d2ac47801b8004606363d235daa,https://chart.maryland.gov/video/video.php?feed=75016d2ac47801b8004606363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=75016d2ac47801b8004606363d235daa"" frame border=""0"" allowfullscreen></iframe>",38.36225,-76.99175,rtsp://strmr3.sha.maryland.gov:1935/rtplive/75016d2ac47801b8004606363d235daa,
-8586412.963,4741406.542,239,"ICC MD 200 WB, Deckover Interior, MM 4.7 (C207)",Montgomery County,b000389a059e004b004d06363d235daa,https://chart.maryland.gov/video/video.php?feed=b000389a059e004b004d06363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=b000389a059e004b004d06363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.13764,-77.13306,rtsp://strmr5.sha.maryland.gov:1935/rtplive/b000389a059e004b004d06363d235daa,
-8782266.248,4813677.974,240,RWIS I-68 EB AT MD-55,Allegany County,0001ba0e00fa006d0054fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=0001ba0e00fa006d0054fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=0001ba0e00fa006d0054fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.639397,-78.89244,rtsp://strmr3.sha.maryland.gov:1935/rtplive/0001ba0e00fa006d0054fa36c4235c0a,
-8575142.421,4735440.412,241,ICC MD 200 WB E OF 182 LAYHILL RD MM 11.1 (C-216),Montgomery County,f2009c74002100bd004e3336c4235c0a,https://chart.maryland.gov/video/video.php?feed=f2009c74002100bd004e3336c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=f2009c74002100bd004e3336c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.096058,-77.031815,rtsp://strmr5.sha.maryland.gov:1935/rtplive/f2009c74002100bd004e3336c4235c0a,
-8515002.622,4766859.343,242,I-695 N OF CHESACO AVE,Baltimore County,92005bf8019100de0052fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=92005bf8019100de0052fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=92005bf8019100de0052fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.314762,-76.49157,rtsp://strmr5.sha.maryland.gov:1935/rtplive/92005bf8019100de0052fa36c4235c0a,
-8553486.884,4756058.465,243,US 29 AT MD 108,Howard County,6b002d0800d40002004b823633235daa,https://chart.maryland.gov/video/video.php?feed=6b002d0800d40002004b823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=6b002d0800d40002004b823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.239655,-76.83728,rtsp://strmr5.sha.maryland.gov:1935/rtplive/6b002d0800d40002004b823633235daa,
-8497585.13,4719124.487,244,WPL C514 at Gantry S-24 MP 36.6,Queen Anne's County,a500ddf12e87001c00503336c4235c0a,https://chart.maryland.gov/video/video.php?feed=a500ddf12e87001c00503336c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=a500ddf12e87001c00503336c4235c0a"" frame border=""0"" allowfullscreen></iframe>",38.982216,-76.335106,rtsp://strmr3.sha.maryland.gov:1935/rtplive/a500ddf12e87001c00503336c4235c0a,
-8589522.673,4719309.797,245,I-495 & Seven Locks Rd,Montgomery County,a1011d3e036c0075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=a1011d3e036c0075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=a1011d3e036c0075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",38.98351,-77.160995,rtsp://strmr5.sha.maryland.gov:1935/rtplive/a1011d3e036c0075004d823633235daa,
-8503521.13,4721096.761,246,WPL C505 at Gantry N-9 MP 2.0,Anne Arundel County,eb0095b72e50001b00503336c4235c0a,https://chart.maryland.gov/video/video.php?feed=eb0095b72e50001b00503336c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=eb0095b72e50001b00503336c4235c0a"" frame border=""0"" allowfullscreen></iframe>",38.995987,-76.38843,rtsp://strmr3.sha.maryland.gov:1935/rtplive/eb0095b72e50001b00503336c4235c0a,
-8526034.384,4751205.6,247,I-695 W of East Ordnance Rd (C049) MP 0.6,Anne Arundel County,7101276ec47601b8004606363d235daa,https://chart.maryland.gov/video/video.php?feed=7101276ec47601b8004606363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=7101276ec47601b8004606363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.205883,-76.59067,rtsp://strmr5.sha.maryland.gov:1935/rtplive/7101276ec47601b8004606363d235daa,
-8573364.092,4692445.172,248,I-95/495 AT I-295,Prince George's County,3301a05801f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=3301a05801f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=3301a05801f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",38.79567,-77.01584,rtsp://strmr5.sha.maryland.gov:1935/rtplive/3301a05801f700d700437a45351f0214,
-8542568.668,4762652.056,249,I-695 AT US 40 WEST TWR,Baltimore County,0101a8c7007a00490052fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=0101a8c7007a00490052fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=0101a8c7007a00490052fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.285515,-76.7392,rtsp://strmr5.sha.maryland.gov:1935/rtplive/0101a8c7007a00490052fa36c4235c0a,
-8591484.679,4717761.836,250,I-495 AT AMER LEG BR,Montgomery County,8b00ad8b0064001f0053fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=8b00ad8b0064001f0053fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=8b00ad8b0064001f0053fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",38.9727,-77.17862,rtsp://strmr3.sha.maryland.gov:1935/rtplive/8b00ad8b0064001f0053fa36c4235c0a,
-8494486.44,4784401.246,251,US 40 AT MD 755,Harford County,c300873b00c10058004506363d235daa,https://chart.maryland.gov/video/video.php?feed=c300873b00c10058004506363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=c300873b00c10058004506363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.436573,-76.30727,rtsp://strmr5.sha.maryland.gov:1935/rtplive/c300873b00c10058004506363d235daa,
-8510975.083,4757104.583,252,I-695 N of MD 151 North Point Blvd (C056) MP 43.4,Baltimore County,f0005bb8c47701b8004606363d235daa,https://chart.maryland.gov/video/video.php?feed=f0005bb8c47701b8004606363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=f0005bb8c47701b8004606363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.246933,-76.45539,rtsp://strmr5.sha.maryland.gov:1935/rtplive/f0005bb8c47701b8004606363d235daa,
-8536875.789,4743007.79,253,MD 100 AT MD 170 (502020),Anne Arundel County,1701273b0015003f004c823633235daa,https://chart.maryland.gov/video/video.php?feed=1701273b0015003f004c823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=1701273b0015003f004c823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.148796,-76.68806,rtsp://strmr5.sha.maryland.gov:1935/rtplive/1701273b0015003f004c823633235daa,
-8572257.576,4734333,254,ICC MD 200 WB  W OF MD 650 NEW HAMPSHIRE AVE MM 12.9 (C-218),Montgomery County,2e00aaa1002200bd004e3336c4235c0a,https://chart.maryland.gov/video/video.php?feed=2e00aaa1002200bd004e3336c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=2e00aaa1002200bd004e3336c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.088337,-77.0059,rtsp://strmr5.sha.maryland.gov:1935/rtplive/2e00aaa1002200bd004e3336c4235c0a,
-8544387.628,4741780.278,255,MD 295 NB AT MD 175,Anne Arundel County,ed002d0f006200f20047833633235daa,https://chart.maryland.gov/video/video.php?feed=ed002d0f006200f20047833633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=ed002d0f006200f20047833633235daa"" frame border=""0"" allowfullscreen></iframe>",39.140244,-76.75554,rtsp://strmr5.sha.maryland.gov:1935/rtplive/ed002d0f006200f20047833633235daa,
-8461198.573,4728382.22,256,US 301 AT HOPE RD,Queen Anne's County,8800ee33009000070053fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=8800ee33009000070053fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=8800ee33009000070053fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.046833,-76.00824,rtsp://strmr3.sha.maryland.gov:1935/rtplive/8800ee33009000070053fa36c4235c0a,
-8519334.064,4777471.323,257,I-695 AT HARFORD RD,Baltimore County,6001ce5800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=6001ce5800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=6001ce5800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.388477,-76.53048,rtsp://strmr5.sha.maryland.gov:1935/rtplive/6001ce5800f700d700437a45351f0214,
-8804496.751,4820752.626,258,I-68 at US 219 (Grantsville Tower),Garrett County,be0017de00e800dd00451536ea235d0a,https://chart.maryland.gov/video/video.php?feed=be0017de00e800dd00451536ea235d0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=be0017de00e800dd00451536ea235d0a"" frame border=""0"" allowfullscreen></iframe>",39.68832,-79.09214,rtsp://strmr5.sha.maryland.gov:1935/rtplive/be0017de00e800dd00451536ea235d0a,
-8447094.393,4773874.39,259,RWIS MD 213 AT SASSAFRAS RIVER,Kent County,0601b947006500d40050fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=0601b947006500d40050fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=0601b947006500d40050fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.3635,-75.88154,rtsp://strmr3.sha.maryland.gov:1935/rtplive/0601b947006500d40050fa36c4235c0a,
-8478503.188,4794913.466,260,US 40 AT MD 132,Harford County,20008c9300c10058004506363d235daa,https://chart.maryland.gov/video/video.php?feed=20008c9300c10058004506363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=20008c9300c10058004506363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.509468,-76.16369,rtsp://strmr5.sha.maryland.gov:1935/rtplive/20008c9300c10058004506363d235daa,
-8557469.338,4738217.147,261,RWIS I-95 AT PATUXENT,Howard County,0301bd3e006700d40050fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=0301bd3e006700d40050fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=0301bd3e006700d40050fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.115414,-76.873055,rtsp://strmr3.sha.maryland.gov:1935/rtplive/0301bd3e006700d40050fa36c4235c0a,
-8557196.606,4678418.943,262,RWIS US-301 AT MD-5,Prince George's County,ce00c32600eb002a0053fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=ce00c32600eb002a0053fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=ce00c32600eb002a0053fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",38.6974,-76.870605,rtsp://strmr3.sha.maryland.gov:1935/rtplive/ce00c32600eb002a0053fa36c4235c0a,
-8583396.761,4726177.804,263,Rockville Pk (MD 355) & Tuckerman La (North),Montgomery County,1701519c02510075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=1701519c02510075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=1701519c02510075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.031452,-77.105965,rtsp://strmr5.sha.maryland.gov:1935/rtplive/1701519c02510075004d823633235daa,
-8584931.3,4723919.28,264,I-495 & Old Georgetown Rd (MD 187),Montgomery County,7a0155fb02510075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=7a0155fb02510075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=7a0155fb02510075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.01569,-77.11975,rtsp://strmr5.sha.maryland.gov:1935/rtplive/7a0155fb02510075004d823633235daa,
-8832185.248,4821635.086,265,I-68 WEST AT OLD MORGANTOWN RD EAST,Garrett County,1a00149101ce00d20057fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=1a00149101ce00d20057fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=1a00149101ce00d20057fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.69442,-79.34087,N/A,
-8598966.907,4751015.539,266,Frederick Rd (MD 355) & Ridge Rd (MD 27),Montgomery County,d400c13500070075004d823633235daa,https://chart.maryland.gov/video/video.php?feed=d400c13500070075004d823633235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=d400c13500070075004d823633235daa"" frame border=""0"" allowfullscreen></iframe>",39.20456,-77.245834,rtsp://strmr5.sha.maryland.gov:1935/rtplive/d400c13500070075004d823633235daa,
-8845727.264,4816705.306,267,I-68 AT WV LINE (611004),Garrett County,90006ca901fa00b10052fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=90006ca901fa00b10052fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=90006ca901fa00b10052fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.660336,-79.46252,N/A,
-8636394.746,4772828.545,268,RWIS US 340 at MD 180,Frederick County,3200a76b008000d30050fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=3200a76b008000d30050fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=3200a76b008000d30050fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.356236,-77.582054,rtsp://strmr3.sha.maryland.gov:1935/rtplive/3200a76b008000d30050fa36c4235c0a,
-8557340.764,4678072.35,269,US 301 at MD 5,Prince George's County,ed001490006500cb004a02366d235daa,https://chart.maryland.gov/video/video.php?feed=ed001490006500cb004a02366d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=ed001490006500cb004a02366d235daa"" frame border=""0"" allowfullscreen></iframe>",38.69497,-76.8719,rtsp://strmr3.sha.maryland.gov:1935/rtplive/ed001490006500cb004a02366d235daa,
-8539418.326,4755402.649,270,I-95 S OF I-195 (403028),Baltimore County,9d010b5800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=9d010b5800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=9d010b5800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.235092,-76.7109,rtsp://strmr5.sha.maryland.gov:1935/rtplive/9d010b5800f700d700437a45351f0214,
-8558418.782,4731217.38,271,"ICC MD 200 WB W OF US 1, MM 20.1 (C228)",Prince George's County,ce0018ce01bd00590054fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=ce0018ce01bd00590054fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=ce0018ce01bd00590054fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.06661,-76.881584,rtsp://strmr5.sha.maryland.gov:1935/rtplive/ce0018ce01bd00590054fa36c4235c0a,
-8518081.274,4769439.94,272,"I-95 NB, N of Chesaco Ave MM 62.0 (C027B)",Baltimore County,5e0044bd00b400a5004e3336c4235c0a,https://chart.maryland.gov/video/video.php?feed=5e0044bd00b400a5004e3336c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=5e0044bd00b400a5004e3336c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.332695,-76.519226,rtsp://strmr5.sha.maryland.gov:1935/rtplive/5e0044bd00b400a5004e3336c4235c0a,
-8590816.205,4719046.297,273,I-495 S. OF RIVER RD,Montgomery County,d401425800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=d401425800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=d401425800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",38.98167,-77.172615,rtsp://strmr5.sha.maryland.gov:1935/rtplive/d401425800f700d700437a45351f0214,
-8684759.837,4812052.276,274,I-70 AT MD 56,Washington County,6300ce27008400160057fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=6300ce27008400160057fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=6300ce27008400160057fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.62815,-78.016525,N/A,
-8624646.755,4781424.868,275,I-70 AT MT PHILLIP RD,Frederick County,30001ac501a600d60057fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=30001ac501a600d60057fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=30001ac501a600d60057fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.41592,-77.47652,rtsp://strmr3.sha.maryland.gov:1935/rtplive/30001ac501a600d60057fa36c4235c0a,
-8530542.267,4760265.587,276,I-95 N of MD 648 Annapolis Rd (C030) MP 52.3,Baltimore City,3e016827019000e300441a366e230214,https://chart.maryland.gov/video/video.php?feed=3e016827019000e300441a366e230214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=3e016827019000e300441a366e230214"" frame border=""0"" allowfullscreen></iframe>",39.26892,-76.631165,rtsp://strmr5.sha.maryland.gov:1935/rtplive/3e016827019000e300441a366e230214,
-8508491.545,4775417.153,277,MD 43 AT US 40,Baltimore County,9400173a00a8006e004de2369e235daa,https://chart.maryland.gov/video/video.php?feed=9400173a00a8006e004de2369e235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=9400173a00a8006e004de2369e235daa"" frame border=""0"" allowfullscreen></iframe>",39.374214,-76.43308,rtsp://strmr5.sha.maryland.gov:1935/rtplive/9400173a00a8006e004de2369e235daa,
-8487191.674,4717339.445,278,US 50 AT KENT NARROWS BRIDGE,Queen Anne's County,37003b8e0098007b00488436cf235d0a,https://chart.maryland.gov/video/video.php?feed=37003b8e0098007b00488436cf235d0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=37003b8e0098007b00488436cf235d0a"" frame border=""0"" allowfullscreen></iframe>",38.96975,-76.24174,rtsp://strmr3.sha.maryland.gov:1935/rtplive/37003b8e0098007b00488436cf235d0a,
-8568922.444,4631028.573,279,US 301 N on top of Toll Plaza (C060) MP 2.1,Charles County,cb017974c47801b8004606363d235daa,https://chart.maryland.gov/video/video.php?feed=cb017974c47801b8004606363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=cb017974c47801b8004606363d235daa"" frame border=""0"" allowfullscreen></iframe>",38.364376,-76.97594,rtsp://strmr3.sha.maryland.gov:1935/rtplive/cb017974c47801b8004606363d235daa,
-8642880.887,4770453.911,280,US 340 AT MD 17,Frederick County,1b00c8e9008000160057fa36c4235c0a,https://chart.maryland.gov/video/video.php?feed=1b00c8e9008000160057fa36c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=1b00c8e9008000160057fa36c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.33974,-77.64032,rtsp://strmr3.sha.maryland.gov:1935/rtplive/1b00c8e9008000160057fa36c4235c0a,
-8536772.262,4778535.658,281,I-695 AT GREENSPRING,Baltimore County,6501d35800f700d700437a45351f0214,https://chart.maryland.gov/video/video.php?feed=6501d35800f700d700437a45351f0214,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=6501d35800f700d700437a45351f0214"" frame border=""0"" allowfullscreen></iframe>",39.395866,-76.68713,N/A,
-8564062.235,4732244.868,282,ICC MD 200 WB E OF BRIGGS CHANEY RD MM 17.1 (C-223),Montgomery County,aa00cb3a00f300ae004e3336c4235c0a,https://chart.maryland.gov/video/video.php?feed=aa00cb3a00f300ae004e3336c4235c0a,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=aa00cb3a00f300ae004e3336c4235c0a"" frame border=""0"" allowfullscreen></iframe>",39.073776,-76.93228,rtsp://strmr5.sha.maryland.gov:1935/rtplive/aa00cb3a00f300ae004e3336c4235c0a,
-8499016.03,4785150.631,283,I-95 N of MD 152 (C020) MP 74.2,Harford County,0901cb3400e80039004606363d235daa,https://chart.maryland.gov/video/video.php?feed=0901cb3400e80039004606363d235daa,"<iframe width=""484"" height=""364"" src=""https://chart.maryland.gov/video/video.php?feed=0901cb3400e80039004606363d235daa"" frame border=""0"" allowfullscreen></iframe>",39.441772,-76.34796,rtsp://strmr5.sha.maryland.gov:1935/rtplive/0901cb3400e80039004606363d235daa,
